RB_ID,KO_Name,FUNKTION,POSITION,ANREDE_TITEL,PRAEFIX,ADEL,PARTEI,ORTSZUSATZ
85231,Olderog,,,Dr.,,,CDU/CSU,
85233,Mechtersheimer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
85234,Mechtersheimer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
85236,Pfeffermann,,,,,,CDU/CSU,
85238,Mechtersheimer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
85245,Gerster,,,,,,CDU/CSU,Mainz
85247,Timm,,,Dr.,,,SPD,
85248,Mechtersheimer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
85252,Reimann,,,,,,SPD,
85254,Pfeffermann,,,,,,CDU/CSU,
85256,Reimann,,,,,,SPD,
85258,Hüsch,,,Dr.,,,CDU/CSU,
85260,Reimann,,,,,,SPD,
85260,Pfeffermann,,,,,,CDU/CSU,
85262,Stark,,,Dr.,,,CDU/CSU,Nürtingen
85267,Wüppesahl,,,,,,,
85269,Emmerlich,,,Dr.,,,SPD,
85271,Seiters,,,,,,CDU/CSU,
85273,Emmerlich,,,Dr.,,,SPD,
85275,Penner,,,Dr.,,,SPD,
85277,Emmerlich,,,Dr.,,,SPD,
85280,Penner,,,Dr.,,,SPD,
85286,Emmerlich,,,Dr.,,,SPD,
85287,Däubler-Gmelin,,,Dr.,,,SPD,
85289,Stahl,,,,,,SPD,Kempen
85291,Stahl,,,,,,SPD,Kempen
85296,Sellin,,,,,,BÜNDNIS 90/DIE GRÜNEN,
85298,Göhner,,,Dr.,,,CDU/CSU,
85308,Sellin,,,,,,BÜNDNIS 90/DIE GRÜNEN,
85314,Sellin,,,,,,BÜNDNIS 90/DIE GRÜNEN,
85316,Stahl,,,,,,SPD,Kempen
85318,Göhner,,,Dr.,,,CDU/CSU,
85320,Weng,,,Dr.,,,FDP,Gerlingen
85322,Weng,,,Dr.,,,FDP,
85323,Stahl,,,,,,SPD,Kempen
85325,Stahl,,,,,,SPD,Kempen
85330,Göhner,,,Dr.,,,CDU/CSU,
85332,Vennegerts,,,,,,BÜNDNIS 90/DIE GRÜNEN,
85336,Vennegerts,,,,,,BÜNDNIS 90/DIE GRÜNEN,
85338,Olms,,,,,,BÜNDNIS 90/DIE GRÜNEN,
85341,Olms,,,,,,BÜNDNIS 90/DIE GRÜNEN,
85342,Olms,,,,,,BÜNDNIS 90/DIE GRÜNEN,
85343,Kansy,,,Dr.-Ing.,,,CDU/CSU,
85344,Oesterle-Schwerin,,,,,,BÜNDNIS 90/DIE GRÜNEN,
85346,Sauer,,,,,,CDU/CSU,Salzgitter
85348,Müntefering,,,,,,SPD,
85351,Schmidt,,,,,,SPD,Salzgitter
85353,Schmidt,,,,,,SPD,Salzgitter
85358,Kansy,,,Dr.-Ing.,,,CDU/CSU,
85360,Schmidt,,,,,,SPD,Salzgitter
85364,Oesterle-Schwerin,,,,,,BÜNDNIS 90/DIE GRÜNEN,
85366,Schmidt,,,,,,SPD,Salzgitter
85366,Müntefering,,,,,,SPD,
85372,Bötsch,,,Dr.,,,CDU/CSU,
85374,Schmidt,,,,,,SPD,Salzgitter
85380,Dregger,,,Dr.,,,CDU/CSU,
85382,Olms,,,,,,BÜNDNIS 90/DIE GRÜNEN,
85384,Brück,,,,,,SPD,
85388,Olms,,,,,,BÜNDNIS 90/DIE GRÜNEN,
85396,Erler,,,,,,SPD,
85398,Friedmann,,,Dr.,,,CDU/CSU,
85403,Lowack,,,,,,CDU/CSU,
85406,Friedmann,,,Dr.,,,CDU/CSU,
85416,Hamm-Brücher,,,Dr.,,,FDP,Hamm
85420,Rühe,,,,,,CDU/CSU,
85424,Hamm-Brücher,,,Dr.,,,FDP,Hamm
85426,Ehmke,,,Dr.,,,SPD,Bonn
85435,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
85437,Beer,,,,,,BÜNDNIS 90/DIE GRÜNEN,
85443,Seiters,,,,,,CDU/CSU,
85443,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
85446,Ehmke,,,Dr.,,,SPD,Bonn
85447,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
85449,Mechtersheimer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
85452,Mechtersheimer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
85455,Mechtersheimer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
85456,Mechtersheimer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
85459,Lippelt,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Hannover
85461,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
85462,Ehmke,,,Dr.,,,SPD,Bonn
85463,Vogel,,,Dr.,,,SPD,
85465,Nolting,,,,,,FDP,
85469,Hamm-Brücher,,,Dr.,,,FDP,Hamm
85470,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
85477,Wissmann,,,,,,CDU/CSU,
85481,Mechtersheimer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
85485,Gansel,,,,,,SPD,
85489,Mechtersheimer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
85495,Schily,,,,,,BÜNDNIS 90/DIE GRÜNEN,
85498,Mechtersheimer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
85500,Gansel,,,,,,SPD,
85503,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
85504,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
85505,Vogel,,,Dr.,,,SPD,
85505,Scharrenbroich,,,,,,CDU/CSU,
85507,Vogel,,,Dr.,,,SPD,
85508,Ehmke,,,Dr.,,,SPD,Bonn
85512,Bohl,,,,,,CDU/CSU,
85516,Duve,,,,,,SPD,
85520,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
85525,Matthäus-Maier,,,,,,SPD,
85528,Matthäus-Maier,,,,,,SPD,
85529,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
85531,Duve,,,,,,SPD,
85533,Hirsch,,,Dr.,,,FDP,
85537,Kolbow,,,,,,SPD,
85539,Schwarz,,,,,,CDU/CSU,
85540,Matthäus-Maier,,,,,,SPD,
85542,Weitere Zurufe  SPD,,,,von der,,SPD,
85542,Mechtersheimer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
85542,Duve,,,,,,SPD,
85542,Voigt,,,,,,SPD,Frankfurt
85543,Mechtersheimer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
85545,Matthäus-Maier,,,,,,SPD,
85546,Mechtersheimer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
85548,Mechtersheimer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
85557,Schily,,,,,,BÜNDNIS 90/DIE GRÜNEN,
85558,Mechtersheimer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
85560,Mechtersheimer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
85561,Mechtersheimer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
85563,Klejdzinski,,,Dr.,,,SPD,
85563,Jahn,,,,,,SPD,Marburg
85566,Daniels,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Regensburg
85572,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
85575,Jahn,,,,,,SPD,Marburg
85586,Schmidt,,,,,,SPD,Nürnberg
85590,Däubler-Gmelin,,,Dr.,,,SPD,
85595,Bohl,,,,,,CDU/CSU,
85598,Däubler-Gmelin,,,Dr.,,,SPD,
85608,Jahn,,,,,,SPD,Marburg
85608,Bohl,,,,,,CDU/CSU,
85612,Knabe,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
85619,Klejdzinski,,,Dr.,,,SPD,
85625,Solms,,,Dr.,,,FDP,
85626,Knabe,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
85638,Däubler-Gmelin,,,Dr.,,,SPD,
85664,Schreiner,,,,,,SPD,
85692,Sperling,,,Dr.,,,SPD,
85702,Gansel,,,,,,SPD,
85705,Gansel,,,,,,SPD,
85726,Gansel,,,,,,SPD,
85731,Gansel,,,,,,SPD,
85778,Tietjen,,,,,,SPD,
85779,Tietjen,,,,,,SPD,
85834,Eigen,,,,,,CDU/CSU,
85853,Tietjen,,,,,,SPD,
85877,Eigen,,,,,,CDU/CSU,
85892,Schreiner,,,,,,SPD,
85897,Seiters,,,,,,CDU/CSU,
85901,Sellin,,,,,,BÜNDNIS 90/DIE GRÜNEN,
85902,Kansy,,,Dr.-Ing.,,,CDU/CSU,
85904,Hamm-Brücher,,,Dr.,,,FDP,Hamm
85905,Möller,,,Dr.,,,CDU/CSU,
85908,Duve,,,,,,SPD,
85910,Bötsch,,,Dr.,,,CDU/CSU,
85911,Bötsch,,,Dr.,,,CDU/CSU,
85913,Kansy,,,Dr.-Ing.,,,CDU/CSU,
85918,Hinsken,,,,,,CDU/CSU,
85920,Kittelmann,,,,,,CDU/CSU,
85924,Wissmann,,,,,,CDU/CSU,
85924,Hinsken,,,,,,CDU/CSU,
85930,Wissmann,,,,,,CDU/CSU,
85930,Heiterkeit,,,,,,,
85936,Sellin,,,,,,BÜNDNIS 90/DIE GRÜNEN,
85938,Matthäus-Maier,,,,,,SPD,
85942,Uldall,,,,,,CDU/CSU,
85943,Matthäus-Maier,,,,,,SPD,
85944,Uldall,,,,,,CDU/CSU,
85945,Stratmann,,,,,,BÜNDNIS 90/DIE GRÜNEN,
85947,Kittelmann,,,,,,CDU/CSU,
85951,Stratmann,,,,,,BÜNDNIS 90/DIE GRÜNEN,
85953,Roth,,,,,,SPD,
85954,Hüser,,,,,,BÜNDNIS 90/DIE GRÜNEN,
85956,Kittelmann,,,,,,CDU/CSU,
85958,Roth,,,,,,SPD,
85965,Vogel,,,Dr.,,,SPD,
85966,Sellin,,,,,,BÜNDNIS 90/DIE GRÜNEN,
85966,Kittelmann,,,,,,CDU/CSU,
85971,Vogel,,,Dr.,,,SPD,
85977,Sellin,,,,,,BÜNDNIS 90/DIE GRÜNEN,
85980,Kittelmann,,,,,,CDU/CSU,
85983,Weng,,,Dr.,,,FDP,Gerlingen
85984,Lambsdorff,,,Dr.,,Graf,FDP,
85986,Matthäus-Maier,,,,,,SPD,
85988,Weng,,,Dr.,,,FDP,Gerlingen
85996,Lippold,,,Dr.,,,CDU/CSU,Offenbach
85998,Stahl,,,,,,SPD,Kempen
86005,Stahl,,,,,,SPD,Kempen
86006,Roth,,,,,,SPD,
86007,Stahl,,,,,,SPD,Kempen
86009,Hinsken,,,,,,CDU/CSU,
86014,Hinsken,,,,,,CDU/CSU,
86018,Stahl,,,,,,SPD,Kempen
86019,Jens,,,Dr.,,,SPD,
86020,Wissmann,,,,,,CDU/CSU,
86023,Stratmann,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86028,Stahl,,,,,,SPD,Kempen
86032,Jäger,,,,,,CDU/CSU,
86036,Briefs,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
86038,Todenhöfer,,,Dr.,,,CDU/CSU,
86040,Duve,,,,,,SPD,
86044,Duve,,,,,,SPD,
86046,Duve,,,,,,SPD,
86049,Todenhöfer,,,Dr.,,,CDU/CSU,
86058,Nickels,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86063,Wollny,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86067,Nickels,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86069,Nickels,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86071,Nikkels,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86074,Penner,,,Dr.,,,SPD,
86078,Penner,,,Dr.,,,SPD,
86082,Schmidt,,,,,,SPD,Salzgitter
86085,Tillmann,,,,,,CDU/CSU,
86087,Daniels,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Regensburg
86090,Fischer,,,,,,CDU/CSU,Hamburg
86096,Schmidt,,,,,,SPD,Salzgitter
86101,Fischer,,,,,,SPD,Homburg
86103,Baum,,,,,,FDP,
86105,Büchner,,,,,,SPD,Speyer
86107,Büchner,,,,,,SPD,Speyer
86109,Hensel,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86111,Daniels,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Regensburg
86113,Weyel,,,,,,SPD,
86114,Weng,,,Dr.,,,FDP,Gerlingen
86122,Schäfer,,,,,,SPD,Offenburg
86124,Hensel,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86125,Holtz,,,Dr.,,,SPD,
86128,Holtz,,,Dr.,,,SPD,
86134,Heiterkeit,,,,,,,
86134,Kansy,,,Dr.-Ing.,,,CDU/CSU,
86138,Holtz,,,Dr.,,,SPD,
86140,Holtz,,,Dr.,,,SPD,
86142,Daniels,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Regensburg
86144,Baum,,,,,,FDP,
86149,Lippold,,,Dr.,,,CDU/CSU,Offenbach
86151,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86153,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86155,Brauer,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86158,Schäfer,,,,,,SPD,Offenburg
86160,Schäfer,,,,,,SPD,Offenburg
86163,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86164,Schäfer,,,,,,SPD,Offenburg
86166,Müller,,,,,,SPD,Düsseldorf
86167,Reimann,,,,,,SPD,
86169,Baum,,,,,,FDP,
86170,Müller,,,,,,SPD,Düsseldorf
86172,Müller,,,,,,SPD,Düsseldorf
86176,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86179,Bohl,,,,,,CDU/CSU,
86182,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86184,Weiss,,,,,,BÜNDNIS 90/DIE GRÜNEN,München
86186,Weiss,,,,,,BÜNDNIS 90/DIE GRÜNEN,München
86188,Weiss,,,,,,BÜNDNIS 90/DIE GRÜNEN,München
86190,Bohl,,,,,,CDU/CSU,
86192,Bohl,,,,,,CDU/CSU,
86199,Bohl,,,,,,CDU/CSU,
86205,Haar,,,,,,SPD,
86210,Gansel,,,,,,SPD,
86211,Dregger,,,Dr.,,,CDU/CSU,
86213,Bohl,,,,,,CDU/CSU,
86214,Gansel,,,,,,SPD,
86215,Bohl,,,,,,CDU/CSU,
86217,Bohl,,,,,,CDU/CSU,
86221,Gansel,,,,,,SPD,
86226,Gansel,,,,,,SPD,
86228,Müller,,,,,,SPD,Pleisweiler
86236,Ehmke,,,Dr.,,,SPD,Bonn
86237,Beckmann,,,,,,FDP,
86239,Müller,,,,,,SPD,Pleisweiler
86241,Jungmann,,,,,,SPD,
86242,Mechtersheimer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
86245,Kittelmann,,,,,,CDU/CSU,
86246,Repnik,,,,,,CDU/CSU,
86246,Zuruf  CDU/CSU,,,,von der,,CDU/CSU,
86247,Kittelmann,,,,,,CDU/CSU,
86248,Kittelmann,,,,,,CDU/CSU,
86249,Gansel,,,,,,SPD,
86257,Sauer,,,,,,CDU/CSU,Salzgitter
86258,Müntefering,,,,,,SPD,
86260,Sauer,,,,,,CDU/CSU,Salzgitter
86262,Müntefering,,,,,,SPD,
86264,Conradi,,,,,,SPD,
86266,Müntefering,,,,,,SPD,
86268,Kansy,,,Dr.-Ing.,,,CDU/CSU,
86272,Müntefering,,,,,,SPD,
86273,Müntefering,,,,,,SPD,
86274,Oesterle-Schwerin,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86276,Dörflinger,,,,,,CDU/CSU,
86282,Traupe,,,,,,SPD,
86283,Conradi,,,,,,SPD,
86283,Roth,,,,,,SPD,
86284,Roth,,,,,,SPD,
86286,Hauff,,,Dr.,,,SPD,
86288,Müntefering,,,,,,SPD,
86290,Roitzsch,,,,,,CDU/CSU,Quickborn
86308,Repnik,,,,,,CDU/CSU,
86310,Roth,,,,,,SPD,
86319,Lüder,,,,,,FDP,
86321,Repnik,,,,,,CDU/CSU,
86322,Vollmer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
86333,Jahn,,,,,,SPD,Marburg
86345,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86348,Kastning,,,,,,SPD,
86350,Rixe,,,,,,SPD,
86356,Wollny,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86372,Schmidt,,,,,,SPD,Nürnberg
86376,Schmidt,,,,,,SPD,Nürnberg
86377,Schmidt,,,,,,SPD,Nürnberg
86387,Schmidt,,,,,,SPD,Nürnberg
86388,Conradi,,,,,,SPD,
86398,Hartenstein,,,Dr.,,,SPD,
86443,Eid,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86453,Stahl,,,,,,SPD,Kempen
86455,Nickels,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86458,Eid,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86462,Feilcke,,,,,,CDU/CSU,
86465,Hensel,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86475,Nickels,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86496,Reimann,,,,,,SPD,
86507,Steinhauer,,,,,,SPD,
86510,Reimann,,,,,,SPD,
86514,Feilcke,,,,,,CDU/CSU,
86516,Steinhauer,,,,,,SPD,
86518,Reimann,,,,,,SPD,
86523,Steinhauer,,,,,,SPD,
86548,Würfel,,,,,,FDP,
86550,Knabe,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
86560,Knabe,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
86568,Nickels,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86572,Hillerich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86582,Wüppesahl,,,,,,,
86595,Jäger,,,,,,CDU/CSU,
86603,Männle,,,,,,CDU/CSU,
86605,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86606,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86611,Vollmer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
86614,Schmidt,,,,,,SPD,Nürnberg
86615,Gegenruf des   Vogel,,,Dr.,,,SPD,
86615,Repnik,,,,,,CDU/CSU,
86617,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86619,Limbach,,,,,,CDU/CSU,
86621,Schmidt,,,,,,SPD,Nürnberg
86622,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86623,Vogel,,,Dr.,,,SPD,
86627,Krieger,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86629,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86634,Beck-Oberdorf,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86639,Matthäus-Maier,,,,,,SPD,
86640,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86643,Blüm,,,Dr.,,,CDU/CSU,
86645,Weng,,,Dr.,,,FDP,Gerlingen
86646,Walz,,,,,,FDP,
86648,Blüm,,,Dr.,,,CDU/CSU,
86649,Blüm,,,Dr.,,,CDU/CSU,
86654,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86656,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86658,Link,,,,,,CDU/CSU,Diepholz
86663,With,,,Dr.,de,,SPD,
86665,Hensel,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86667,Feldmann,,,Dr.,,,FDP,
86668,Kittelmann,,,,,,CDU/CSU,
86670,Feldmann,,,Dr.,,,FDP,
86673,Blüm,,,Dr.,,,CDU/CSU,
86675,Traupe,,,,,,SPD,
86678,Gerstein,,,,,,CDU/CSU,
86680,Toetemeyer,,,,,,SPD,
86682,Stahl,,,,,,SPD,Kempen
86683,Vosen,,,,,,SPD,
86684,Vosen,,,,,,SPD,
86686,Rixe,,,,,,SPD,
86688,Purps,,,,,,SPD,
86689,Urbaniak,,,,,,SPD,
86691,Urbaniak,,,,,,SPD,
86693,Roitzsch,,,,,,CDU/CSU,Quickborn
86695,Becker,,,,,,SPD,Nienberge
86697,Hausmann,,,Dr.,,,FDP,
86699,Stahl,,,,,,SPD,Kempen
86701,Urbaniak,,,,,,SPD,
86703,Stahl,,,,,,SPD,Kempen
86704,Stahl,,,,,,SPD,Kempen
86705,Stratmann,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86707,Lammert,,,Dr.,,,CDU/CSU,
86709,Stahl,,,,,,SPD,Kempen
86713,Stahl,,,,,,SPD,Kempen
86714,Müntefering,,,,,,SPD,
86715,Müntefering,,,,,,SPD,
86717,Rixe,,,,,,SPD,
86719,Traupe,,,,,,SPD,
86721,Beckmann,,,,,,FDP,
86723,Müntefering,,,,,,SPD,
86729,Pick,,,Dr.,,,SPD,
86732,Müntefering,,,,,,SPD,
86734,Grünbeck,,,,,,FDP,
86738,Müntefering,,,,,,SPD,
86739,Sperling,,,Dr.,,,SPD,
86740,Müntefering,,,,,,SPD,
86740,Kansy,,,Dr.-Ing.,,,CDU/CSU,
86742,Müntefering,,,,,,SPD,
86744,Müntefering,,,,,,SPD,
86745,Müntefering,,,,,,SPD,
86746,Kansy,,,Dr.-Ing.,,,CDU/CSU,
86748,Menzel,,,,,,SPD,
86751,Wollny,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86752,Menzel,,,,,,SPD,
86753,Kansy,,,Dr.-Ing.,,,CDU/CSU,
86757,Sperling,,,Dr.,,,SPD,
86762,Menzel,,,,,,SPD,
86765,Conradi,,,,,,SPD,
86768,Möller,,,Dr.,,,CDU/CSU,
86769,Müntefering,,,,,,SPD,
86773,Sperling,,,Dr.,,,SPD,
86775,Müntefering,,,,,,SPD,
86777,Kansy,,,Dr.-Ing.,,,CDU/CSU,
86781,Kreuzeder,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86794,Jahn,,,,,,SPD,Marburg
86801,Grünbeck,,,,,,FDP,
86802,Müntefering,,,,,,SPD,
86805,Müntefering,,,,,,SPD,
86807,Gansel,,,,,,SPD,
86809,Lippelt,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Hannover
86811,Vosen,,,,,,SPD,
86813,Vennegerts,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86814,Gansel,,,,,,SPD,
86815,Schäfer,,,,,,SPD,Offenburg
86817,Struck,,,Dr.,,,SPD,
86819,Lenzer,,,,,,CDU/CSU,
86820,Vosen,,,,,,SPD,
86824,Stahl,,,,,,SPD,Kempen
86827,Knabe,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
86829,Teubner,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86834,Vosen,,,,,,SPD,
86836,Vosen,,,,,,SPD,
86838,Lenzer,,,,,,CDU/CSU,
86839,Laermann,,,Dr.-Ing.,,,FDP,
86843,Schäfer,,,,,,SPD,Offenburg
86846,Lenzer,,,,,,CDU/CSU,
86848,Carstensen,,,,,,CDU/CSU,Nordstrand
86852,Carstensen,,,,,,CDU/CSU,Nordstrand
86853,Schäfer,,,,,,SPD,Offenburg
86859,Kreuzeder,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86863,Schäfer,,,,,,SPD,Offenburg
86865,Lennartz,,,,,,SPD,
86875,Schäfer,,,,,,SPD,Offenburg
86881,Becker,,,,,,SPD,Nienberge
86881,Schäfer,,,,,,SPD,Offenburg
86884,Lennartz,,,,,,SPD,
86886,Lenzer,,,,,,CDU/CSU,
86888,Kroll-Schlüter,,,,,,CDU/CSU,
86889,Vosen,,,,,,SPD,
86893,Schäfer,,,,,,SPD,Offenburg
86895,Vosen,,,,,,SPD,
86906,Schäfer,,,,,,SPD,Offenburg
86908,Vosen,,,,,,SPD,
86908,Zuruf  SPD,,,,von der,,SPD,
86908,Schäfer,,,,,,SPD,Offenburg
86911,Vosen,,,,,,SPD,
86913,Schmidt,,,,,,SPD,Salzgitter
86914,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86918,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86922,Nickels,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86924,Kittelmann,,,,,,CDU/CSU,
86928,Schmidt,,,,,,SPD,Salzgitter
86930,Kittelmann,,,,,,CDU/CSU,
86937,Nickels,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86939,Kittelmann,,,,,,CDU/CSU,
86941,Nickels,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86949,Vollmer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
86953,Schröer,,,,,,SPD,Mülheim
86957,Gerster,,,,,,CDU/CSU,Mainz
86958,Eid,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86960,Eid,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86963,Eid,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86965,Bötsch,,,Dr.,,,CDU/CSU,
86967,Stahl,,,,,,SPD,Kempen
86968,Brück,,,,,,SPD,
86970,Eid,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86976,Toetemeyer,,,,,,SPD,
86977,Toetemeyer,,,,,,SPD,
86979,Eid,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86981,Hornhues,,,Dr.,,,CDU/CSU,
86983,Eid,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86984,Eid,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86985,Hornhues,,,Dr.,,,CDU/CSU,
86987,Sielaff,,,,,,SPD,
86989,Hirsch,,,Dr.,,,FDP,
86991,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
86993,Heyenn,,,,,,SPD,
87001,Hirsch,,,Dr.,,,FDP,
87003,Beer,,,,,,BÜNDNIS 90/DIE GRÜNEN,
87005,Nöbel,,,Dr.,,,SPD,
87007,Beer,,,,,,BÜNDNIS 90/DIE GRÜNEN,
87010,Beer,,,,,,BÜNDNIS 90/DIE GRÜNEN,
87012,Paterna,,,,,,SPD,
87014,Lamers,,,,,,CDU/CSU,
87015,Penner,,,Dr.,,,SPD,
87016,Nöbel,,,Dr.,,,SPD,
87020,Beer,,,,,,BÜNDNIS 90/DIE GRÜNEN,
87049,Nöbel,,,Dr.,,,SPD,
87059,Bohl,,,,,,CDU/CSU,
87068,Schmidt,,,,,,SPD,Nürnberg
87075,Hüser,,,,,,BÜNDNIS 90/DIE GRÜNEN,
87078,Bohl,,,,,,CDU/CSU,
87079,Brück,,,,,,SPD,
87082,Wieczorek-Zeul,,,,,,SPD,
87085,Jahn,,,,,,SPD,Marburg
87095,Hamm-Brücher,,,Dr.,,,FDP,Hamm
87096,Hamm-Brücher,,,Dr.,,,FDP,Hamm
87098,Hirsch,,,Dr.,,,FDP,
87099,Conradi,,,,,,SPD,
87107,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
87108,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
87110,Bohl,,,,,,CDU/CSU,
87111,Seiters,,,,,,CDU/CSU,
87112,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
87113,Fuchs,,,,,,SPD,Köln
87117,Hüser,,,,,,BÜNDNIS 90/DIE GRÜNEN,
87120,Hüser,,,,,,BÜNDNIS 90/DIE GRÜNEN,
87122,Seiters,,,,,,CDU/CSU,
87124,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
87126,Feilcke,,,,,,CDU/CSU,
87128,Gerster,,,,,,CDU/CSU,Mainz
87129,Feilcke,,,,,,CDU/CSU,
87130,Gerster,,,,,,CDU/CSU,Mainz
87131,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
