RB_ID,KO_Name,FUNKTION,POSITION,ANREDE_TITEL,PRAEFIX,ADEL,PARTEI,ORTSZUSATZ
131834,Dietmar Kansy,,,Dr.-Ing.,,,CDU/CSU,
131835,Dietmar Kansy,,,Dr.-Ing.,,,CDU/CSU,
131837,Otto Reschke,,,,,,SPD,
131838,Dietmar Kansy,,,Dr.-Ing.,,,CDU/CSU,
131841,Klaus Lennartz,,,,,,SPD,
131842,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
131844,Manfred Richter,,,,,,FDP,Bremerhaven
131845,Dietmar Kansy,,,Dr.-Ing.,,,CDU/CSU,
131847,Dietmar Schütz,,,,,,SPD,
131848,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
131849,Heribert Blens,,,Dr.,,,CDU/CSU,
131850,Dagmar Enkelmann,,,Dr.,,,DIE LINKE.,
131855,Wolfgang Weng,,,Dr.,,,FDP,Gerlingen
131859,Peter Struck,,,Dr.,,,SPD,
131860,Wolfgang Weng,,,Dr.,,,FDP,Gerlingen
131866,Ernst Hinsken,,,,,,CDU/CSU,
131867,Burkhard Hirsch,,,Dr.,,,FDP,
131869,Siegfried Hornung,,,,,,CDU/CSU,
131871,Horst Sielaff,,,,,,SPD,
131873,Horst Sielaff,,,,,,SPD,
131876,Siegfried Hornung,,,,,,CDU/CSU,
131877,Siegfried Hornung,,,,,,CDU/CSU,
131879,Siegfried Hornung,,,,,,CDU/CSU,
131880,Horst Sielaff,,,,,,SPD,
131881,Horst Sielaff,,,,,,SPD,
131884,Siegfried Hornung,,,,,,CDU/CSU,
131885,Horst Sielaff,,,,,,SPD,
131886,Christoph Matschie,,,,,,SPD,
131887,Ingrid Köppe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
131891,Johannes Singer,,,,,,SPD,
131894,Burkhard Hirsch,,,,,,FDP,
131895,Hans  With,,,Dr.,de,,SPD,
131897,Norbert Geis,,,,,,CDU/CSU,
131903,Hans  With,,,Dr.,de,,SPD,
131913,Erwin Marschewski,,,,,,CDU/CSU,
131918,Norber Geis,,,,,,CDU/CSU,
131924,Joachim Hörster,,,,,,CDU/CSU,
131925,Wolfgang Götzer,,,Dr.,,,CDU/CSU,
131928,Hans  With,,,Dr.,de,,SPD,
131931,Wolfgang Götzer,,,Dr.,,,CDU/CSU,
131932,Norbert Geis,,,,,,CDU/CSU,
131934,Hans  With,,,Dr.,de,,SPD,
131936,Norbert Geis,,,,,,CDU/CSU,
131938,Angelika Pfeiffer,,,,,,CDU/CSU,
131940,Uwe-Jens Heuer,,,Dr.,,,DIE LINKE.,
131942,Clemens Schwalbe,,,,,,CDU/CSU,
131944,Dagmar Enkelmann,,,Dr.,,,DIE LINKE.,
131945,Ursula Fischer,,,Dr.,,,DIE LINKE.,
131994,Norbert Gansel,,,,,,SPD,
131996,Uwe Jens,,,Dr.,,,SPD,
131999,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
132001,Ernst Schwanhold,,,,,,SPD,
132002,Peter Büchner,,,,,,SPD,Speyer
132009,Cornelie Sonntag-Wolgast,,,Dr.,,,SPD,
132010,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
132014,Norbert Gansel,,,,,,SPD,
132015,Wolfgang Schäuble,,,Dr.,,,CDU/CSU,
132037,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
132042,Ernst Schwanhold,,,,,,SPD,
132046,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
132047,Peter Struck,,,Dr.,,,SPD,
132049,Franz Möller,,,Dr.,,,CDU/CSU,
132052,Burkhard Hirsch,,,Dr.,,,FDP,
132058,Gerhard O. Pfeffermann,,,,,,CDU/CSU,
132059,Michael Glos,,,,,,CDU/CSU,
132061,Gerhard O. Pfeffermann,,,,,,CDU/CSU,
132062,Gerhard O. Pfeffermann,,,,,,CDU/CSU,
132063,Freimut Duve,,,,,,SPD,
132065,Maria Michalk,,,,,,CDU/CSU,
132069,Rudolf Dreßler,,,,,,SPD,
132070,Hans-Günther Toetemeyer,,,,,,SPD,
132072,Gunnar Uldall,,,,,,CDU/CSU,
132078,Dieter-Julius Cronenberg,,,,,,FDP,Arnsberg
132080,Siegfried Vergin,,,,,,SPD,
132083,Christoph Matschie,,,,,,SPD,
132087,Michael Glos,,,,,,CDU/CSU,
132088,Burkhard Hirsch,,,Dr.,,,FDP,
132089,Burkhard Hirsch,,,Dr.,,,FDP,
132091,Norbert Gansel,,,,,,SPD,
132093,Ulrich Irmer,,,,,,FDP,
132097,Michael Glos,,,,,,CDU/CSU,
132098,Ernst Schwanhold,,,,,,SPD,
132099,Norbert Gansel,,,,,,SPD,
132100,Ulrich Irmer,,,,,,FDP,
132103,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
132112,Dietrich Sperling,,,Dr.,,,SPD,
132113,Horst Jungmann,,,,,,SPD,Wittmoldt
132114,Karl-Heinz Spilker,,,,,,CDU/CSU,
132116,Horst Jungmann,,,,,,SPD,Wittmoldt
132117,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
132123,Norbert Eimer,,,,,,FDP,Fürth
132125,Karl-Heinz Spilker,,,,,,CDU/CSU,
132126,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
132127,Ulrich Irmer,,,,,,FDP,
132128,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
132130,Franz Möller,,,Dr.,,,CDU/CSU,
132131,Horst Jungmann,,,,,,SPD,Wittmoldt
132133,Horst Jungmann,,,,,,SPD,Wittmoldt
132134,Dietrich Sperling,,,Dr.,,,SPD,
132135,Norbert Gansel,,,,,,SPD,
132137,Peter Kittelmann,,,,,,CDU/CSU,
132138,Peter Kittelmann,,,,,,CDU/CSU,
132139,Norbert Gansel,,,,,,SPD,
132142,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
132149,Detlev  Larcher,,,,von,,SPD,
132151,Eckart Kuhlwein,,,,,,SPD,
132151,Gegenruf des   Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
132155,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
132159,Hans-Günther Toetemeyer,,,,,,SPD,
132165,Hans-Günther Toetemeyer,,,,,,SPD,
132166,Brigitte Schulte,,,,,,SPD,Hameln
132169,Winfried Pinger,,,Dr.,,,CDU/CSU,
132170,Hans-Günther Toetemeyer,,,,,,SPD,
132171,Hans-Günther Toetemeyer,,,,,,SPD,
132172,Winfried Pinger,,,Dr.,,,CDU/CSU,
132173,Klaus-Jürgen Hedrich,,,,,,CDU/CSU,
132175,Uwe Holtz,,,Dr.,,,SPD,
132176,Uwe Holtz,,,Dr.,,,SPD,
132181,R. Werner Schuster,,,Dr.,,,SPD,
132183,Brigitte Adler,,,,,,SPD,
132184,Uwe Holtz,,,Dr.,,,SPD,
132185,Brigitte Baumeister,,,,,,CDU/CSU,
132186,Hans-Günther Toetemeyer,,,,,,SPD,
132186,Heiterkeit und Beifall,,,,,,,
132187,Ingomar Hauchler,,,Dr.,,,SPD,
132188,Hans-Günther Toetemeyer,,,,,,SPD,
132189,Hans-Günther Toetemeyer,,,,,,SPD,
132191,Horst Peter,,,,,,SPD,Kassel
132195,Ingomar Hauchler,,,Dr.,,,SPD,
132198,Hans-Günther Toetemeyer,,,,,,SPD,
132199,Hans-Günther Toetemeyer,,,,,,SPD,
132201,Uwe Holtz,,,Dr.,,,SPD,
132202,Hans-Günther Toetemeyer,,,,,,SPD,
132203,Karl-Heinz Hornhues,,,Dr.,,,CDU/CSU,
132206,Hans-Günther Toetemeyer,,,,,,SPD,
132207,Rudolf Bindig,,,,,,SPD,
132208,Hans-Günther Toetemeyer,,,,,,SPD,
132213,Brigitte Adler,,,,,,SPD,
132214,Brigitte Adler,,,,,,SPD,
132217,Uwe Holtz,,,Dr.,,,SPD,
132218,Uwe Holtz,,,Dr.,,,SPD,
132219,Rudolf Bindig,,,,,,SPD,
132222,Hans-Günther Toetemeyer,,,,,,SPD,
132229,Karl-Heinz Klejdzinski,,,Dr.,,,SPD,
132234,Claus Jäger,,,,,,CDU/CSU,
132236,Norbert Gansel,,,,,,SPD,
132237,Norbert Gansel,,,,,,SPD,
132256,Karl-Heinz Klejdzinski,,,Dr.,,,SPD,
132276,Wolfgang  Geldern,,,Dr.,von,,CDU/CSU,
132278,Ernst Waltemathe,,,,,,SPD,
132283,Gerhart Rudolf Baum,,,,,,FDP,
132284,Ulrich Heinrich,,,,,,FDP,
132289,Dionys Jobst,,,Dr.,,,CDU/CSU,
132290,Wolfgang  Geldern,,,Dr.,von,,CDU/CSU,
132295,Paul Breuer,,,,,,CDU/CSU,
132296,Paul Breuer,,,,,,CDU/CSU,
132297,Paul Breuer,,,,,,CDU/CSU,
132300,Gudrun Weyel,,,,,,SPD,
132303,Paul Breuer,,,,,,CDU/CSU,
132304,Heinz-Alfred Steiner,,,,,,SPD,
132309,Wolfgang Weng,,,Dr.,,,FDP,Gerlingen
132315,Susanne Kastner,,,,,,SPD,
132316,Paul Breuer,,,,,,CDU/CSU,
132323,Paul Breuer,,,,,,CDU/CSU,
132332,Monika Ganseforth,,,Dr.,,,SPD,
132341,Siegfried Hornung,,,,,,CDU/CSU,
132342,Siegfried Hornung,,,,,,CDU/CSU,
132343,Siegfried Hornung,,,,,,CDU/CSU,
132344,Horst Sielaff,,,,,,SPD,
132349,Horst Sielaff,,,,,,SPD,
132350,Horst Sielaff,,,,,,SPD,
132353,Siegfried Hornung,,,,,,CDU/CSU,
132355,Horst Sielaff,,,,,,SPD,
132356,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
132357,Siegfried Hornung,,,,,,CDU/CSU,
132358,Ulrich Heinrich,,,,,,FDP,
132359,Siegfried Hornung,,,,,,CDU/CSU,
132360,Ulrich Heinrich,,,,,,FDP,
132361,Wolfgang Weng,,,Dr.,,,FDP,Gerlingen
132362,Siegfried Hornung,,,,,,CDU/CSU,
132364,Birgit Homburger,,,,,,FDP,Homburg
132365,Siegfried Hornung,,,,,,CDU/CSU,
132366,Horst Sielaff,,,,,,SPD,
132368,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
132370,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
132371,Ulrich Heinrich,,,,,,FDP,
132376,Horst Peter,,,,,,SPD,Kassel
132387,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
132388,Horst Peter,,,,,,SPD,Kassel
132389,Erich G. Fritz,,,,,,CDU/CSU,
132392,Wolfgang Weiermann,,,,,,SPD,
132393,Michael Müller,,,,,,SPD,Düsseldorf
132395,Clemens Schwalbe,,,,,,CDU/CSU,
132399,Clemens Schwalbe,,,,,,CDU/CSU,
132400,Susanne Kastner,,,,,,SPD,
132404,Susanne Kastner,,,,,,SPD,
132406,Susanne Kastner,,,,,,SPD,
132407,Horst Peter,,,,,,SPD,Kassel
132408,Susanne Kastner,,,,,,SPD,
132413,Uwe Küster,,,Dr.,,,SPD,
132416,Uwe Küster,,,Dr.,,,SPD,
132416,Zuruf  CDU/CSU,,,,von der,,CDU/CSU,
132424,Susanne Kastner,,,,,,SPD,
132425,Susanne Kastner,,,,,,SPD,
132426,Susanne Kastner,,,,,,SPD,
132432,Susanne Kastner,,,,,,SPD,
132433,Susanne Kastner,,,,,,SPD,
132434,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
132446,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
132449,Peter Conradi,,,,,,SPD,
132466,Günther Friedrich Nolting,,,,,,FDP,
132467,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
132469,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
132473,Günter Verheugen,,,,,,SPD,
132474,Ulrich Irmer,,,,,,FDP,
132476,Karl-Heinz Hornhues,,,Dr.,,,CDU/CSU,
132478,Heidemarie Wieczorek-Zeul,,,,,,SPD,
132479,Werner Hoyer,,,Dr.,,,FDP,
132480,Clemens Schwalbe,,,,,,CDU/CSU,
132482,Heidemarie Wieczorek-Zeul,,,,,,SPD,
132484,Brigitte Baumeister,,,,,,CDU/CSU,
132485,Norbert Gansel,,,,,,SPD,
132486,Karl Lamers,,,,,,CDU/CSU,
132487,Peter Kittelmann,,,,,,CDU/CSU,
132489,Wolfgang Schäuble,,,Dr.,,,CDU/CSU,
132492,Ulrich Irmer,,,,,,FDP,
132493,Günter Verheugen,,,,,,SPD,
132494,Karsten D. Voigt,,,,,,SPD,Frankfurt
132495,Karsten D. Voigt,,,,,,SPD,Frankfurt
132501,Brigitte Baumeister,,,,,,CDU/CSU,
132502,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
132504,Werner Hoyer,,,Dr.,,,FDP,
132509,Günter Verheugen,,,,,,SPD,
132510,Paul Breuer,,,,,,CDU/CSU,
132511,Paul Breuer,,,,,,CDU/CSU,
132512,Paul Breuer,,,,,,CDU/CSU,
132513,Karl Lamers,,,,,,CDU/CSU,
132515,Heidemarie Wieczorek-Zeul,,,,,,SPD,
132518,Zuruf  CDU/CSU,,,,von der,,CDU/CSU,
132518,Zuruf  SPD,,,,von der,,SPD,
132518,Heidemarie Wieczorek-Zeul,,,,,,SPD,
132522,Paul Breuer,,,,,,CDU/CSU,
132526,Dietmar Kansy,,,Dr.-Ing.,,,CDU/CSU,
132531,Ilja Seifert,,,Dr.,,,DIE LINKE.,
132537,Ilja Seifert,,,Dr.,,,DIE LINKE.,
132542,Ilja Seifert,,,Dr.,,,DIE LINKE.,
132544,Achim Großmann,,,,,,SPD,
132546,Norbert Formanski,,,,,,SPD,
132548,Christina Lucyga,,,Dr.,,,SPD,
132553,Barbara Höll,,,Dr.,,,DIE LINKE.,
132554,Dietmar Kansy,,,Dr.-Ing.,,,CDU/CSU,
132557,Achim Großmann,,,,,,SPD,
132559,Achim Großmann,,,,,,SPD,
132562,Achim Großmann,,,,,,SPD,
132565,Barbara Höll,,,Dr.,,,DIE LINKE.,
132567,Irmgard Schwaetzer,,,Dr.,,,FDP,
132571,Irmgard Schwaetzer,,,Dr.,,,FDP,
132574,Gudrun Weyel,,,,,,SPD,
132577,Joachim Hörster,,,,,,CDU/CSU,
132578,Christina Schenk,,,,,,BÜNDNIS 90/DIE GRÜNEN,
132586,Clemens Schwalbe,,,,,,CDU/CSU,
132590,Uta Würfel,,,,,,FDP,
132594,Uta Würfel,,,,,,FDP,
132596,Ina Albowitz,,,,,,FDP,
132604,Ina Albowitz,,,,,,FDP,
132605,Ernst Schwanhold,,,,,,SPD,
132607,Ina Albowitz,,,,,,FDP,
132609,Ina Albowitz,,,,,,FDP,
132610,Wolfgang Roth,,,,,,SPD,
132611,Ina Albowitz,,,,,,FDP,
132612,Klaus Harries,,,,,,CDU/CSU,
132613,Hans Koschnick,,,,,,SPD,
132614,Ina Albowitz,,,,,,FDP,
132616,Hans Koschnick,,,,,,SPD,
132628,Uwe Jens,,,Dr.,,,SPD,
132629,Willfried Penner,,,Dr.,,,SPD,
132641,Ernst Schwanhold,,,,,,SPD,
132647,Ernst Schwanhold,,,,,,SPD,
132649,Ernst Schwanhold,,,,,,SPD,
132731,Robert Antretter,,,,,,SPD,
132764,Ludwig Stiegler,,,,,,SPD,
132772,Eduard Oswald,,,,,,CDU/CSU,
132775,Andrea Lederer,,,,,,DIE LINKE.,
132776,Alfred Dregger,,,Dr.,,,CDU/CSU,
132778,Karl Lamers,,,,,,CDU/CSU,
132779,Wolfgang Schäuble,,,Dr.,,,CDU/CSU,
132779,Gerd Andres,,,,,,SPD,
132783,Helmut Hausmann,,,Dr.,,,FDP,
132786,Alfred Dregger,,,Dr.,,,CDU/CSU,
132787,Wolfgang Schäuble,,,Dr.,,,CDU/CSU,
132790,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
132796,Erwin Marschewski,,,,,,CDU/CSU,
132799,Ulla Jelpke,,,,,,DIE LINKE.,
132802,Detlev  Larcher,,,,von,,SPD,
132816,Walter Franz Altherr,,,Dr.,,,CDU/CSU,
132822,Detlev  Larcher,,,,von,,SPD,
132823,Detlev  Larcher,,,,von,,SPD,
132826,Franz Heinrich Krey,,,,,,CDU/CSU,
132828,Wolfgang Zeitlmann,,,,,,CDU/CSU,
132830,Horst Peter,,,,,,SPD,Kassel
132833,Detlev  Larcher,,,,von,,SPD,
132835,Brigitte Baumeister,,,,,,CDU/CSU,
132837,Brigitte Baumeister,,,,,,CDU/CSU,
132838,Jürgen Schmu,,,Dr.,de,,SPD,
132863,Friedhelm Julius Beucher,,,,,,SPD,
132911,Iris Gleicke,,,,,,SPD,
132922,Julius Louven,,,,,,CDU/CSU,
132923,Uwe Jens,,,Dr.,,,SPD,
132924,Helmut Wieczorek,,,,,,SPD,Duisburg
132925,Ilja Seifert,,,Dr.,,,DIE LINKE.,
132926,Jochen Feilcke,,,,,,CDU/CSU,
132927,Helmut Wieczorek,,,,,,SPD,Duisburg
132928,Ulrich Janzen,,,Dr.,,,SPD,
132929,Hans-Joachim Fuchtel,,,,,,CDU/CSU,
132930,Peter Struck,,,Dr.,,,SPD,
132931,Konrad Gilges,,,,,,SPD,
132933,Peter Struck,,,Dr.,,,SPD,
132934,Peter Struck,,,Dr.,,,SPD,
132935,Norbert Blüm,,,Dr.,,,CDU/CSU,
132936,Konrad Gilges,,,,,,SPD,
132937,Konrad Gilges,,,,,,SPD,
132941,Jörg  Essen,,,,van,,FDP,Essen
132944,Uwe-Jens Heuer,,,Dr.,,,DIE LINKE.,
132948,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
132949,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
132950,Horst Kubatschka,,,,,,SPD,
132951,Lieselott Blunck,,,,,,SPD,Uetersen
132952,Lieselott Blunck,,,,,,SPD,
132954,Lieselott Blunck,,,,,,SPD,
132955,Lieselott Blunck,,,,,,SPD,
132957,Marliese Dobberthien,,,Dr.,,,SPD,Marl
132958,Horst Kubatschka,,,,,,SPD,
132960,Lieselott Blunck,,,,,,SPD,
132961,Marliese Dobberthien,,,Dr.,,,SPD,Marl
132963,Gerlin Hämmerle,,,,de,,SPD,
132964,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
132966,Lieselott Blunck,,,,,,SPD,Uetersen
132968,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
132969,Jochen Feilcke,,,,,,CDU/CSU,
132970,Petra Bläss,,,,,,DIE LINKE.,
132972,Jochen Feilcke,,,,,,CDU/CSU,
132974,Karl-Josef Laumann,,,,,,CDU/CSU,
132975,Gisela Babel,,,Dr.,,,FDP,
132976,Karl-Josef Laumann,,,,,,CDU/CSU,
132977,Jochen Feilcke,,,,,,CDU/CSU,
132980,Dieter Wiefelspütz,,,,,,SPD,
132983,Karl-Josef Laumann,,,,,,CDU/CSU,
133000,Joachim Hörster,,,,,,CDU/CSU,
133001,Ulla Jelpke,,,,,,DIE LINKE.,
133002,Hartmut Büttner,,,,,,CDU/CSU,Schönebeck
133003,Joachim Hörster,,,,,,CDU/CSU,
133004,Heinz-Jürgen Kronberg,,,,,,CDU/CSU,
133005,Friedrich Vogel,,,,,,CDU/CSU,Ennepetal
133008,Joachim Hörster,,,,,,CDU/CSU,
133009,Friedrich Vogel,,,,,,CDU/CSU,Ennepetal
133010,Joachim Hörster,,,,,,CDU/CSU,
133012,Friedrich Vogel,,,,,,CDU/CSU,Ennepetal
133013,Axel Wernitz,,,Dr.,,,SPD,
133015,Andreas  Bülow,,,Dr.,von,,SPD,
133017,Andreas  Bülow,,,Dr.,von,,SPD,
133018,Peter Harald Rauen,,,,,,CDU/CSU,
133019,Heinz-Jürgen Kronberg,,,,,,CDU/CSU,
133020,Siegfried Vergin,,,,,,SPD,
133025,Karl Lamers,,,,,,CDU/CSU,
133029,Rainer Jork,,,Dr.-Ing.,,,CDU/CSU,
133031,Rainer Jork,,,Dr.-Ing.,,,CDU/CSU,
133035,Rainer Jork,,,Dr.-Ing.,,,CDU/CSU,
133037,Peter Struck,,,Dr.,,,SPD,
133038,Uwe Jens,,,Dr.,,,SPD,
133039,Michael Müller,,,,,,SPD,Düsseldorf
133040,Otto Schily,,,,,,SPD,
133041,Otto Schily,,,,,,SPD,
133042,Michael Müller,,,,,,SPD,Düsseldorf
133043,Horst Kubatschka,,,,,,SPD,
133044,Uwe Jens,,,Dr.,,,SPD,
133045,Otto Schily,,,,,,SPD,
133046,Friedhelm Ost,,,,,,CDU/CSU,
133047,Anke Fuchs,,,,,,SPD,Köln
133049,Otto Schily,,,,,,SPD,
133052,Friedhelm Ost,,,,,,CDU/CSU,
133053,Otto Schily,,,,,,SPD,
133054,Otto Schily,,,,,,SPD,
133056,Uwe Küster,,,Dr.,,,SPD,
133058,Otto Schily,,,,,,SPD,
133068,Uwe Küster,,,Dr.,,,SPD,
133093,Horst Kubatschka,,,,,,SPD,
133094,Jürgen Meyer,,,Dr.,,,SPD,Ulm
133097,Otto Schily,,,,,,SPD,
133099,Otto Schily,,,,,,SPD,
133100,Renate Schmidt,,,,,,SPD,Nürnberg
133103,Norbert Gansel,,,,,,SPD,
133105,Renate Schmidt,,,,,,SPD,Nürnberg
133106,Burkhard Hirsch,,,Dr.,,,FDP,
133111,Brigitte Baumeister,,,,,,CDU/CSU,
133113,Monika Ganseforth,,,,,,SPD,
133119,Otto Schily,,,,,,SPD,
133120,Otto Schily,,,,,,SPD,
133121,Otto Schily,,,,,,SPD,
133122,Otto Schily,,,,,,SPD,
133123,Norbert Gansel,,,,,,SPD,
133124,Otto Schily,,,,,,SPD,
133125,Otto Schily,,,,,,SPD,
133127,Monika Ganseforth,,,,,,SPD,
133128,Michael Müller,,,,,,SPD,Düsseldorf
133130,Michael Müller,,,,,,SPD,Düsseldorf
133132,Dietrich Austermann,,,,,,CDU/CSU,
133136,Dietrich Austermann,,,,,,CDU/CSU,
133137,Monika Ganseforth,,,,,,SPD,
133138,Horst Kubatschka,,,,,,SPD,
133143,Dietrich Austermann,,,,,,CDU/CSU,
133147,Dietrich Austermann,,,,,,CDU/CSU,
133148,Dietrich Austermann,,,,,,CDU/CSU,
133151,Horst Kubatschka,,,,,,SPD,
133157,Eike Ebert,,,,,,SPD,
133158,Detlev  Larcher,,,,von,,SPD,
133159,Detlev  Larcher,,,,von,,SPD,
133160,Kurt Faltlhauser,,,Dr.,,,CDU/CSU,
133167,Kurt Faltlhauser,,,Dr.,,,CDU/CSU,
133169,Ingrid Matthäus-Maier,,,,,,SPD,
133174,Michael Glos,,,,,,CDU/CSU,
133176,Siegfried Hornung,,,,,,CDU/CSU,
133177,Ingrid Matthäus-Maier,,,,,,SPD,
133182,Ingrid Matthäus-Maier,,,,,,SPD,
133193,Ingrid Matthäus-Maier,,,,,,SPD,
133195,Brigitte Baumeister,,,,,,CDU/CSU,
133197,Michael Glos,,,,,,CDU/CSU,
133198,Ingrid Matthäus-Maier,,,,,,SPD,
133199,Ingrid Matthäus-Maier,,,,,,SPD,
133200,Gerlin Hämmerle,,,,de,,SPD,
133201,Ingrid Matthäus-Maier,,,,,,SPD,
133203,Ingrid Matthäus-Maier,,,,,,SPD,
133204,Peter Harald Rauen,,,,,,CDU/CSU,
133205,Hermann Rind,,,,,,FDP,
133206,Peter Harald Rauen,,,,,,CDU/CSU,
133209,Ingrid Matthäus-Maier,,,,,,SPD,
133211,Ingrid Matthäus-Maier,,,,,,SPD,
133215,Ingrid Matthäus-Maier,,,,,,SPD,
133216,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
133218,Brigitte Baumeister,,,,,,CDU/CSU,
133220,Maria Eichhorn,,,,,,CDU/CSU,
133223,Doris Odendahl,,,,,,SPD,
133230,Detlev  Larcher,,,,von,,SPD,
133231,Detlev  Larcher,,,,von,,SPD,
133236,Horst Peter,,,,,,SPD,Kassel
133237,Detlev  Larcher,,,,von,,SPD,
133240,Konrad Elmer,,,Dr.,,,SPD,
133245,Burkhard Hirsch,,,Dr.,,,FDP,
133250,Detlev  Larcher,,,,von,,SPD,
133251,Detlev  Larcher,,,,von,,SPD,
133253,Norbert Gansel,,,,,,SPD,
133256,Detlev  Larcher,,,,von,,SPD,
133270,Hanna Wolf,,,,,,SPD,
133273,Jürgen Meyer,,,Dr.,,,SPD,Ulm
133280,Jürgen Meyer,,,Dr.,,,SPD,Ulm
133300,Gudrun Weyel,,,,,,SPD,
133301,Hans  With,,,Dr.,de,,SPD,
133304,Norbert Geis,,,,,,CDU/CSU,
133305,Jürgen Meyer,,,Dr.,,,SPD,Ulm
133306,Norbert Geis,,,,,,CDU/CSU,
133307,Norbert Geis,,,,,,CDU/CSU,
133309,Norbert Geis,,,,,,CDU/CSU,
133311,Norbert Geis,,,,,,CDU/CSU,
133313,Norbert Geis,,,,,,CDU/CSU,
133314,Norbert Geis,,,,,,CDU/CSU,
133315,Siegfried Hornung,,,,,,CDU/CSU,
133317,Siegfried Hornung,,,,,,CDU/CSU,
133324,Ulrike Mehl,,,,,,SPD,
133328,Siegfried Hornung,,,,,,CDU/CSU,
133330,Wolfgang Weng,,,Dr.,,,FDP,Gerlingen
133331,Wolfgang Weng,,,Dr.,,,FDP,Gerlingen
133332,Wolfgang Weng,,,Dr.,,,FDP,Gerlingen
133333,Siegfried Hornung,,,,,,CDU/CSU,
133334,Ulrike Mehl,,,,,,SPD,
133336,Siegfried Hornung,,,,,,CDU/CSU,
133338,Siegfried Hornung,,,,,,CDU/CSU,
133342,Siegfried Hornung,,,,,,CDU/CSU,
133343,Siegfried Hornung,,,,,,CDU/CSU,
133344,Siegfried Hornung,,,,,,CDU/CSU,
133347,Siegfried Hornung,,,,,,CDU/CSU,
133348,Siegfried Hornung,,,,,,CDU/CSU,
133349,Siegfried Hornung,,,,,,CDU/CSU,
133352,Siegfried Hornung,,,,,,CDU/CSU,
133353,Siegfried Hornung,,,,,,CDU/CSU,
133354,Siegfried Hornung,,,,,,CDU/CSU,
133355,Siegfried Hornung,,,,,,CDU/CSU,
133357,Steffen Kampeter,,,,,,CDU/CSU,
133358,Liesel Hartenstein,,,Dr.,,,SPD,
133361,Walter Franz Altherr,,,Dr.,,,CDU/CSU,
133364,Eckart Kuhlwein,,,,,,SPD,
133372,Steffen Kampeter,,,,,,CDU/CSU,
133373,Karl-Heinz Klejdzinski,,,Dr.,,,SPD,
133379,Eckart Kuhlwein,,,,,,SPD,
133382,Steffen Kampeter,,,,,,CDU/CSU,
133388,Liesel Hartenstein,,,Dr.,,,SPD,
133390,Walter Franz Altherr,,,Dr.,,,CDU/CSU,
133392,Josef Vosen,,,,,,SPD,
133393,Walter Franz Altherr,,,Dr.,,,CDU/CSU,
133396,Josef Vosen,,,,,,SPD,
133398,Manfred Richter,,,,,,FDP,Bremerhaven
133399,Manfred Richter,,,,,,FDP,Bremerhaven
133401,Peter Struck,,,Dr.,,,SPD,
133402,Manfred Richter,,,,,,FDP,Bremerhaven
133404,Manfred Richter,,,,,,FDP,Bremerhaven
133405,Manfred Richter,,,,,,FDP,Bremerhaven
133408,Manfred Richter,,,,,,FDP,Bremerhaven
133409,Siegfried Scheffler,,,,,,SPD,
133413,Siegfried Scheffler,,,,,,SPD,
133416,Siegfried Scheffler,,,,,,SPD,
133417,Michael Jung,,,,,,CDU/CSU,Limburg
133419,Siegfried Scheffler,,,,,,SPD,
133421,Manfred Richter,,,,,,FDP,Bremerhaven
133423,Michael Jung,,,,,,CDU/CSU,Limburg
133426,Manfred Richter,,,,,,FDP,Bremerhaven
133428,Siegfried Scheffler,,,,,,SPD,
133429,Siegfried Scheffler,,,,,,SPD,
133430,Dagmar Enkelmann,,,,,,DIE LINKE.,
133431,Klaus Röhl,,,Dr.,,,FDP,
133433,Manfred Richter,,,,,,FDP,Bremerhaven
133434,Brigitte Baumeister,,,,,,CDU/CSU,
133435,Brigitte Baumeister,,,,,,CDU/CSU,
133443,Siegfried Scheffler,,,,,,SPD,
