WP;NACHNAME;VORNAME;BERUF;ANREDE_TITEL;PRAEFIX;ADEL;PARTEI_KURZ;ORTSZUSATZ;GESCHLECHT;ID
1;Langer;Erich;Sportlehrer;;;;WAV;;männlich;11001286
1;Lausen;Willi;Redakteur;;;;SPD;;männlich;11001296
1;Leddin;Bruno;Kaufmann, Verwaltungsbeamter;;;;SPD;;männlich;11001300
1;Lehr;Robert;Jurist, Bundesminister des Inneren;Dr.;;;CDU/CSU;;männlich;11001304
1;Leibbrand;Robert;Schreiner, Redakteur;;;;KPD;;männlich;11001306
1;Leibbrand;Gertrud;Sekretärin;;;;KPD;;weiblich;11002274
1;Leibfried;Eugen;Landwirt;;;;CDU/CSU;;männlich;11001307
1;Lemmer;Ernst;Journalist, Bundesminister;;;;CDU/CSU;;männlich;11001314
1;Lenz;Aloys;Verbandsangestellter;;;;CDU/CSU;;männlich;11001321
1;Lenz;Aloys;Verbandsangestellter;;;;CDU/CSU;Brühl;männlich;11001321
1;Leonhard;Gottfried;Bijouterietechniker;;;;CDU/CSU;;männlich;11001328
1;Leuchtgens;Heinrich;Lehrer, Volkswirt;Dr.;;;DP;;männlich;11001333
1;Leuchtgens;Heinrich;Lehrer, Volkswirt;Dr.;;;DPB;;männlich;11001333
1;Leuchtgens;Heinrich;Lehrer, Volkswirt;Dr.;;;DRP;;männlich;11001333
1;Leuchtgens;Heinrich;Lehrer, Volkswirt;Dr.;;;FDP;;männlich;11001333
1;Leuchtgens;Heinrich;Lehrer, Volkswirt;Dr.;;;Parteilos;;männlich;11001333
1;Leuze;Eduard;Rechtsanwalt und Notar;Dr.;;;FDP;;männlich;11001337
1;Linnert;Fritz;Zahnarzt;Dr.;;;FDP;;männlich;11001349
1;Löbe;Paul;Redakteur;;;;SPD;;männlich;11001358
1;Lockmann;Gertrud;Helferin in Steuersachen;;;;SPD;;weiblich;11001355
1;Löfflad;Hans;Kaufmann, Angestellter;;;;WAV;;männlich;11001359
1;Löfflad;Hans;Kaufmann, Angestellter;;;;WAV;;männlich;11001359
1;Lohmüller;Bernhard;Maschinenbauer, Betriebsvorsitzender;;;;SPD;;männlich;11001371
1;Loibl;Martin;Buchdrucker;;;;CDU/CSU;;männlich;11001372
1;Loritz;Alfred;Rechtsanwalt;;;;WAV;;männlich;11001375
1;Loritz;Alfred;Rechtsanwalt;;;;WAV;;männlich;11001375
1;Loritz;Alfred;Rechtsanwalt;;;;WAV;;männlich;11001375
1;Lübke;Heinrich;Bundesminister für Ernährung, Landwirtschaft und Forsten;Dr.;;;CDU/CSU;;männlich;11001385
1;Luchtenberg;Paul;Prof., Hochschullehrer i. R., Landwirt;Dr.;;;FDP;;männlich;11001380
1;Lücke;Paul;Bundesminister;;;;CDU/CSU;;männlich;11001387
1;Lücke;Paul;Bundesminister;;;;CDU/CSU;Bensberg;männlich;11001387
1;Lücke;Paul;Bundesminister;;;;CDU/CSU;Engelskirchen;männlich;11001387
1;Ludwig;Adolf;Landesvorsitzender des DGB i. R.;;;;SPD;;männlich;11001384
1;Lütkens;Gerhard;Schriftsteller, Vortragender Legationsrat;Dr.;;;SPD;;männlich;11001394
1;Maerkl;Heinrich;Verwaltungsangestellter;;;;FU;;männlich;11001406
1;Maier;Friedrich;Ministerialrat;;;;SPD;Freiburg;männlich;11001411
1;Majonica;Ernst;Rechtsanwalt;;;;CDU/CSU;;männlich;11001416
1;Margulies;Robert;Kaufmann;;;;FDP;;männlich;11001420
1;Marx;Franz;Maschinenschlosser;;;;SPD;;männlich;11001430
1;Marx;Franz;Maschinenschlosser;;;;SPD;München;männlich;11001430
1;Massoth;Willy;Kaufmännischer Angestellter;;;;CDU/CSU;;männlich;11001433
1;Matthes;Heinz;Direktor;;;;DP;;männlich;11001437
1;Matzner;Oskar;Oberlehrer i. R.;;;;SPD;;männlich;11001442
1;Mauk;Adolf;Gärtnermeister;;;;FDP;;männlich;11001444
1;Maxsein;Agnes Katharina;Oberschulrätin, Regierungsdirektorin;Dr.;;;CDU/CSU;;weiblich;11001445
1;Mayer;Hugo;Landwirt;;;;CDU/CSU;Birkenfeld;männlich;11001447
1;Mayer;Hugo;Landwirt;;;;CDU/CSU;Rheinland-Pfalz;männlich;11001447
1;Mayer;Ernst;Redakteur;;;;FDP;Stuttgart;männlich;11001446
1;Mayerhofer;Georg;Maschinenfabrikant;;;;FU;;männlich;11001449
1;Mayerhofer;Georg;Maschinenfabrikant;;;;FU;;männlich;11001449
1;Mehs;Matthias Joseph;Gastwirt, Bürgermeister;;;;CDU/CSU;;männlich;11001455
1;Meitinger;Franz Xaver;Gastwirt;Dr.;;;FU;;männlich;11001463
1;Meitinger;Franz Xaver;Gastwirt;Dr.;;;FU;;männlich;11001463
1;Meitmann;Karl;Angestellter;;;;SPD;;männlich;11001464
1;Mellies;Wilhelm;Stellvertretender Vorsitzender der SPD, Schriftsteller;;;;SPD;;männlich;11001465
1;Mende;Erich;Bundesminister;Dr.;;;CDU/CSU;;männlich;11001467
1;Mensing;Friedrich;Senator, Fleischermeister;;;;CDU/CSU;;männlich;11001472
1;Menzel;Walter;Rechtsanwalt;Dr.;;;SPD;;männlich;11001476
1;Merkatz;Hans-Joachim;Bundesminister;Dr.;von;;CDU/CSU;;männlich;11001477
1;Merten;Hans;Ministerrialreferent, Pfarrer;;;;SPD;;männlich;11001480
1;Mertins;Arthur;Schriftsteller, Lehrer;;;;SPD;;männlich;11001484
1;Meyer;Heinz;Kaufmann;;;;SPD;Bremen;männlich;11001492
1;Meyer;Erich;Angestellter;;;;SPD;Hagen;männlich;11001490
1;Meyer;Erich;Angestellter;;;;SPD;Wanne-Eickel;männlich;11001490
1;Meyer-Laule;Emmy;Hausfrau;;;;SPD;;weiblich;11001498
1;Middelhauve;Friedrich;Verleger;Dr.;;;FDP;;männlich;11001505
1;Miessner;Herwart;Oberregierungsrat;Dr.;;;FDP;;männlich;11001506
1;Miessner;Herwart;Oberregierungsrat;Dr.;;;FDP;;männlich;11001506
1;Miessner;Herwart;Oberregierungsrat;Dr.;;;FDP;;männlich;11001506
1;Missmahl;Friedhelm;Angestellter;;;;SPD;;männlich;11001515
1;Mommer;Karl;Geschäftsführer, Vizepräsident DBT;Dr.;;;SPD;;männlich;11001529
1;Moosdorf;Kurt;Schreiner, Bürgermeister;;;;SPD;;männlich;11001530
1;Morgenthaler;Wendelin;Volksschulrektor, Bürgermeister;;;;CDU/CSU;;männlich;11001534
1;Mücke;Willibald;Rechtsanwalt;Dr.;;;SPD;;männlich;11001537
1;Muckermann;Richard;Schriftsteller;;;;CDU/CSU;;männlich;11001536
1;Mühlenberg;Franz;Vorarbeiter;;;;CDU/CSU;;männlich;11001539
1;Mühlenfeld;Hans;Jurist;Dr.;;;DP;;männlich;11001540
1;Mulert;Friederike;Ärztin;Dr.;;;FDP;;weiblich;11001574
1;Müller;Karl;Direktor;Dr.;;;CDU/CSU;Bonn;männlich;11001557
1;Müller;Oskar;Bankangestellter, Staatsminister;;;;KPD;Frankfurt;männlich;11001562
1;Müller;Kurt;Angestellter, Werkzeugmacher;;;;KPD;Hannover;männlich;11001560
1;Müller;Kurt;Angestellter, Werkzeugmacher;;;;KPD;Hannover;männlich;11001560
1;Müller;Heinrich;Sportlehrer, Verwaltungsbeamter, Landrat;;;;SPD;Hessen;männlich;11001551
1;Müller;Willy;Fabrikdirektor;;;;SPD;Worms;männlich;11001567
1;Müller-Hermann;Ernst;Volkswirt, Schriftleiter;Dr.;;;CDU/CSU;;männlich;11001569
1;Nadig;Frieda;Wohlfahrtpflegerin;;;;SPD;;weiblich;11001578
1;Naegel;Wilhelm;Dipl.-Kaufmann;;;;CDU/CSU;;männlich;11001579
1;Neber;Jakob;Landwirt;;;;CDU/CSU;;männlich;11001583
1;Nellen;Peter;Regierungsrat;;;;SPD;;männlich;11001587
1;Neubauer;Kurt;Feinmechaniker;;;;SPD;;männlich;11001588
1;Neuburger;August;Ministerialrat , Rechtsanwalt;;;;CDU/CSU;;männlich;11001589
1;Neumann;Franz;Bürgermeister;;;;SPD;;männlich;11001595
1;Neumann;Franz;Bürgermeister;;;;SPD;Berlin;männlich;11001595
1;Neumayer;Fritz;Bundesminister der Justiz;Dr.;;;FDP;;männlich;11001599
1;Nickl;Christof;Landwirt;;;;CDU/CSU;;männlich;11001602
1;Niebergall;Otto;Journalist;;;;KPD;;männlich;11001604
1;Niebes;Heinrich;Kaufmännischer Angestellter;;;;KPD;;männlich;11001605
1;Niggemeyer;Maria;Hausfrau;;;;CDU/CSU;;weiblich;11001613
1;Niklas;Wilhelm;Landwirt, Bundesminister;Dr.;;;CDU/CSU;;männlich;11001614
1;Nöll von der Nahmer;Robert Philipp;Staats- und Finanzwissenschaftler, Lehrer;Dr.;;;FDP;;männlich;11001618
1;Nölting;Erik;Hochschulprofessor;Dr.;;;SPD;;männlich;11001620
1;Nowack;Wilhelm;Journalist, Landesminister;Dr.;;;FDP;Rheinland-Pfalz;männlich;11001629
1;Nowack;Friedrich;Arbeiter, Gewerkschaftssekretär;;;;SPD;Harburg;männlich;11001627
1;Nuding;Hermann;Weißgerber, Parteisekretär;;;;KPD;;männlich;11001630
1;Odenthal;Willy;Staatsminister;;;;SPD;;männlich;11001633
1;Oellers;Fritz;Rechtsanwalt;Dr.;;;FDP;;männlich;11001634
1;Oesterle;Josef;Verleger;Dr.;;;CDU/CSU;;männlich;11001636
1;Oettingen-Wallerstein;Eugen;Jurist, Land- und Forstwirt;;;Fürst zu;FU;;männlich;11001639
1;Oettingen-Wallerstein;Eugen;Jurist, Land- und Forstwirt;;;Fürst zu;FU;;männlich;11001639
1;Oetzel;Richard;Bauingenieur, Zimmermeister;;;;CDU/CSU;;männlich;11001640
1;Ohlig;Fritz;Bezirkssekretär;;;;SPD;;männlich;11001643
1;Ollenhauer;Erich;Vorsitzender der SPD;;;;SPD;;männlich;11001646
1;Onnen;Alfred;Rechtsanwalt und Notar;;;;FDP;;männlich;11001649
1;Orth;Eduard;Fabrikant;Dr.;;;CDU/CSU;;männlich;11001655
1;Ott;Franz;Priester;Dr.;;;Parteilos;;männlich;11001665
1;Ott;Franz;Priester;Dr.;;;Parteilos;;männlich;11001665
1;Ott;Franz;Priester;Dr.;;;Parteilos;;männlich;11001665
1;Ott;Franz;Priester;Dr.;;;Parteilos;;männlich;11001665
1;Ott;Franz;Priester;Dr.;;;Parteilos;;männlich;11001665
1;Ott;Franz;Priester;Dr.;;;Parteilos;;männlich;11001665
1;Pannenbecker;Otto;Postrat i. R.;;;;FU;;männlich;11001674
1;Pannenbecker;Otto;Postrat i. R.;;;;FU;;männlich;11001674
1;Parzinger;Sepp;Maurer, Unternehmer;;;;FU;;männlich;11001677
1;Parzinger;Sepp;Maurer, Unternehmer;;;;FU;;männlich;11001677
1;Paschek;Wilhelm;Lehrer, Landwirt;;;;DPB;;männlich;11001678
1;Paschek;Wilhelm;Lehrer, Landwirt;;;;DPB;;männlich;11001678
1;Paschek;Wilhelm;Lehrer, Landwirt;;;;DPB;;männlich;11001678
1;Paschek;Wilhelm;Lehrer, Landwirt;;;;DPB;;männlich;11001678
1;Paschek;Wilhelm;Lehrer, Landwirt;;;;DPB;;männlich;11001678
1;Paul;Hugo;Schlosser;;;;KPD;Düsseldorf;männlich;11001682
1;Paul;Ernst;Journalist;;;;SPD;;männlich;11001681
1;Paul;Ernst;Journalist;;;;SPD;Württemberg;männlich;11001681
1;Pelster;Georg;Arbeitsgerichtsrat;;;;CDU/CSU;;männlich;11001687
1;Peters;Georg;Schriftsetzer;;;;SPD;;männlich;11001695
1;Peters;Georg;Schriftsetzer;;;;SPD;Norden;männlich;11001695
1;Pfender;Franz;Angestellter;;;;CDU/CSU;;männlich;11001705
1;Pferdmenges;Robert;Bankier i. R.;Dr.;;;CDU/CSU;;männlich;11001707
1;Pfleiderer;Karl Georg;Generalkonsul , Landrat;Dr.;;;FDP;;männlich;11001709
1;Pohle;Kurt;Journalist;;;;SPD;;männlich;11001728
1;Pohle;Kurt;Journalist;;;;SPD;Eckernförde;männlich;11001728
1;Povel;Bernardus;Staatswissenschaftler, Unternehmer;Dr.;;;CDU/CSU;;männlich;11001742
1;Preiß;Ludwig;Dipl.-Landwirt, Wirtschafts- und Außenhandelsberater;Dr.;;;CDU/CSU;;männlich;11001746
1;Preller;Ludwig;Professor;Dr.;;;SPD;;männlich;11001747
1;Preusker;Victor-Emanuel;Bundesminister , Volkswirt, Vizepräsident DBT a.D.;Dr.;;;CDU/CSU;;männlich;11001749
1;Priebe;Moritz-Ernst;Pastor;;;;SPD;;männlich;11001750
1;Probst;Maria;Vizepräsidentin DBT , Lehrerin;Dr.;;;CDU/CSU;;weiblich;11001753
1;Pünder;Hermann;Oberdirektor , Jurist;Dr.;;;CDU/CSU;;männlich;11001757
1;Rademacher;Willy Max;Spediteur;;;;FDP;;männlich;11001763
1;Raestrup;Bernhard;Fabrikant;;;;CDU/CSU;;männlich;11001764
1;Rahn;Wilhelm;Bankkaufmann, Angestellter;;;;CDU/CSU;;männlich;11001767
1;Rahn;Wilhelm;Bankkaufmann, Angestellter;;;;CDU/CSU;;männlich;11001767
1;Rahn;Wilhelm;Bankkaufmann, Angestellter;;;;CDU/CSU;;männlich;11001767
1;Rahn;Wilhelm;Bankkaufmann, Angestellter;;;;CDU/CSU;;männlich;11001767
1;Rath;Wilhelm;Landwirt;;;;FDP;;männlich;11001778
1;Rechenberg;Hans Albrecht;Fabrikant;Dr.;von;Freiherr;FDP;;männlich;11001788
1;Rehling;Luise;Hausfrau;Dr.;;;CDU/CSU;;weiblich;11001796
1;Reif;Hans;Volkswirt, Professor;Dr.;;;FDP;;männlich;11001804
1;Reimann;Max;Werftarbeiter, Bergmann, KPD-Vorsitzender;;;;KPD;;männlich;11001806
1;Reindl;Otto;Schlosser, Werkmeister;;;;WAV;;männlich;11001809
1;Reindl;Otto;Schlosser, Werkmeister;;;;WAV;;männlich;11001809
1;Reindl;Otto;Schlosser, Werkmeister;;;;WAV;;männlich;11001809
1;Reindl;Otto;Schlosser, Werkmeister;;;;WAV;;männlich;11001809
1;Reismann;Bernhard;Rechtsanwalt und Notar;Dr.;;;FU;;männlich;11001815
1;Reismann;Bernhard;Rechtsanwalt und Notar;Dr.;;;FU;;männlich;11001815
1;Reitzner;Richard;Oberlehrer i. R.;;;;SPD;;männlich;11001818
1;Renner;Heinz;Journalist;;;;KPD;;männlich;11001823
1;Revenstorff;Hans;Landwirt;;;;FDP;;männlich;11001829
1;Ribbeheger;Gerhard;Geschäftsführer;;;;FU;;männlich;11001830
1;Ribbeheger;Gerhard;Geschäftsführer;;;;FU;;männlich;11001830
1;Richter;Willi;Geschäftsführer;;;;SPD;Frankfurt;männlich;11001836
1;Richter;Franz;Lehrer;Dr.;;;WAV;Niedersachsen;männlich;11001833
1;Richter;Franz;Lehrer;Dr.;;;WAV;Niedersachsen;männlich;11001833
1;Richter;Franz;Lehrer;Dr.;;;WAV;Niedersachsen;männlich;11001833
1;Richter;Franz;Lehrer;Dr.;;;WAV;Niedersachsen;männlich;11001833
1;Richter;Franz;Lehrer;Dr.;;;WAV;Niedersachsen;männlich;11001833
1;Rische;Friedrich;Redakteur;;;;KPD;;männlich;11001857
1;Ritzel;Heinrich Georg;Provinzialdirektor i. R.;;;;SPD;;männlich;11001860
1;Rösch;Julie;Hausfrau;;;;CDU/CSU;;weiblich;11001872
1;Roth;Ernst;Journalist;;;;SPD;;männlich;11001890
1;Rüdiger;Karl;Landwirt;;;;FDP;;männlich;11001896
1;Ruhnke;Heinrich-Wilhelm;Selbständiger Kaufmann;;;;SPD;;männlich;11001902
1;Rümmele;Oskar;Bezirksleiter, Bürgermeister;;;;CDU/CSU;;männlich;11001898
1;Runge;Hermann;Schlosser;;;;SPD;;männlich;11001905
1;Sabel;Anton;Oberregierungsrat;;;;CDU/CSU;;männlich;11001912
1;Sander;Gustav;Gewerkschaftssekretär;;;;SPD;;männlich;11001918
1;Sassnick;Walter;Chefredakteur;;;;SPD;;männlich;11001920
1;Schäfer;Hermann;Bundesmin. f. besond. Aufgaben, Vizeprä. DBT;Dr.;;;FDP;;männlich;11001933
1;Schäffer;Fritz;Bundesminister der Justiz, Ministerpräsident;;;;CDU/CSU;;männlich;11001935
1;Schanzenbach;Marta;Fürsorgerin;;;;SPD;;weiblich;11001941
1;Scharnberg;Hugo;Bankdirektor;;;;CDU/CSU;;männlich;11001943
1;Schatz;Josef;Rechtsanwalt;Dr.;;;CDU/CSU;;männlich;11001947
1;Schellenberg;Ernst;Professor, Hauptgeschäftsführer;Dr.;;;SPD;;männlich;11001954
1;Schill;Lambert;Landwirt;;;;CDU/CSU;;männlich;11001966
1;Schill;Lambert;Landwirt;;;;CDU/CSU;Freiburg;männlich;11001966
1;Schlange-Schöningen;Hans;Landwirt, Verwaltungsdirektor;Dr.;;;CDU/CSU;;männlich;11001976
1;Schmid;Carlo;Vizepräsident DBT , em. o. Universitätsprofessor;Dr.;;;SPD;Frankfurt;männlich;11001993
1;Schmid;Carlo;Vizepräsident DBT , em. o. Universitätsprofessor;Dr.;;;SPD;Tübingen;männlich;11001993
1;Schmidt;R. Martin;Dipl.-Landwirt;Dr.;;;SPD;Gellersen;männlich;11002014
1;Schmidt;R. Martin;Dipl.-Landwirt;Dr.;;;SPD;Niedersachsen;männlich;11002014
1;Schmidt;Wilhelm;Landwirt;;;;WAV;Bayern;männlich;11002021
1;Schmidt;Wilhelm;Landwirt;;;;WAV;Bayern;männlich;11002021
1;Schmidt;Wilhelm;Landwirt;;;;WAV;Bayern;männlich;11002021
1;Schmitt;Joseph;Rechtsanwalt;;;;CDU/CSU;Mainz;männlich;11002031
1;Schmitz;Hans;Kaufmann;;;;CDU/CSU;;männlich;11002034
1;Schmücker;Kurt;Druckereibesitzer, Bundesminister;Dr.;;;CDU/CSU;;männlich;11002040
1;Schneider;Ludwig;Rechtsanwalt und Notar, Vizepräsident DBT;Dr.;;;CDU/CSU;;männlich;11002046
1;Schneider;Ludwig;Rechtsanwalt und Notar, Vizepräsident DBT;Dr.;;;CDU/CSU;Lollar;männlich;11002046
1;Schoettle;Erwin;Zeitungsverleger, Vizepräsident DBT;;;;SPD;;männlich;11002061
1;Schönauer;Friedrich;Installateur, Angestellter;;;;SPD;;männlich;11002057
1;Schöne;Joachim;Direktor;Dr.;;;SPD;;männlich;11002059
1;Schröder;Gerhard;Rechtsanwalt;Dr.;;;CDU/CSU;Düsseldorf;männlich;11002077
1;Schroeder;Louise;Bürgermeisterin;;;;SPD;Berlin;weiblich;11002082
1;Schröter;Carl;Lehrer, Studienrat;;;;CDU/CSU;;männlich;11002085
1;Schröter;Richard;Hauptschulrat;;;;SPD;;männlich;11002088
1;Schröter;Richard;Hauptschulrat;;;;SPD;Berlin;männlich;11002088
1;Schröter;Richard;Hauptschulrat;;;;SPD;Wilmersdorf;männlich;11002088
1;Schuler;Fritz;Schuhmachermeister;;;;CDU/CSU;;männlich;11002096
1;Schulze-Pellengahr;Hubert;Landwirt;;;;CDU/CSU;;männlich;11002111
1;Schumacher;Kurt;Staatswissenschaftler, SPD-Parteivorsitzender;Dr.;;;SPD;;männlich;11002113
1;Schuster;Johann;Kaufmann;;;;WAV;;männlich;11002117
1;Schuster;Johann;Kaufmann;;;;WAV;;männlich;11002117
1;Schüttler;Josef;Kaufmann;;;;CDU/CSU;;männlich;11002092
1;Schütz;Hans;Angestellter;;;;CDU/CSU;;männlich;11002094
1;Schütz;Hans;Angestellter;;;;CDU/CSU;München;männlich;11002094
1;Seebohm;Hans-Christoph;Bergassessor , Bundesminister für Verkehr;Dr.;;;CDU/CSU;;männlich;11002137
1;Seelos;Gebhard;Dipl.-Volkswirt, Jurist, Diplomat, Staatsrat;Dr.;;;BP;;männlich;11002141
1;Segitz;Johann-Adam;Werkzeugmacher, Bürgermeister;;;;SPD;;männlich;11002145
1;Semler;Johannes;Rechtsanwalt, Wirtschaftsprüfer;Dr.;;;CDU/CSU;;männlich;11002160
1;Serres;Günther;Syndikus;Dr.;;;CDU/CSU;;männlich;11002164
1;Seuffert;Walter;Rechtsanwalt;;;;SPD;;männlich;11002165
1;Sewald;Günther;Landwirt;;;;CDU/CSU;;männlich;11002168
1;Siebel;Theodor;Fabrikant;;;;CDU/CSU;;männlich;11002170
1;Solleder;Max;Rechtsanwalt;Dr.;;;CDU/CSU;;männlich;11002189
1;Spies;Josef;Verwaltungsangestellter;;;;CDU/CSU;;männlich;11002198
1;Spies;Josef;Verwaltungsangestellter;;;;CDU/CSU;Emmenhausen;männlich;11002198
1;Spreti;Karl;Architekt;;von;Graf;CDU/CSU;;männlich;11002206
1;Stahl;Willy;Bürgermeister;;;;FDP;;männlich;11002213
1;Stauch;Robert;Landwirt, Bürgermeister;;;;CDU/CSU;;männlich;11002220
1;Stech;Paul;kauf.Angestellter, Verwaltungsbeamter, Regierungsrat;;;;SPD;;männlich;11002224
1;Stegner;Artur;Fabrikant;;;;FDP;;männlich;11002228
1;Steinbiß;Viktoria;Ärztin;Dr.;;;CDU/CSU;;weiblich;11002233
1;Steinhörster;Willi;kauf. Angestellter, Bankkaufmann, Buchhalter;;;;SPD;;männlich;11002239
1;Stierle;Georg;Kaufmann;;;;SPD;;männlich;11002250
1;Stopperich;Hermann;Finanz- und Verwaltungsbeamter;;;;SPD;;männlich;11002263
1;Storch;Anton;Bundesminister;;;;CDU/CSU;;männlich;11002264
1;Strauß;Franz Josef;Ministerpräsident des Freistaates Bayern;Dr.;;;CDU/CSU;;männlich;11002270
1;Striebeck;Otto;Redakteur;;;;SPD;;männlich;11002271
1;Strobel;Käte;Hausfrau, Kaufmännische Angestellte, Bundesministerin;;;;SPD;;weiblich;11002272
1;Strohbach;Gertrud;Sekretärin;;;;KPD;;weiblich;11002274
1;Struve;Detlef;Bauer;;;;CDU/CSU;;männlich;11002279
1;Stücklen;Richard;Präsident DBT , Vizepräsident DBT , Ingenieur;;;;CDU/CSU;;männlich;11002281
1;Suhr;Otto;Journalist, Volkswirt, Präsident des Bln. Abgeordnetenhaus;Dr.;;;SPD;;männlich;11002290
1;Temmen;Johann;Zimmermann, Platzmeister;;;;SPD;;männlich;11002303
1;Tenhagen;Wilhelm;Angestellter;;;;SPD;;männlich;11002304
1;Thadden;Adolf;Journalist, Landwirt;;von;;DRP;;männlich;11002309
1;Thadden;Adolf;Journalist, Landwirt;;von;;DRP;;männlich;11002309
1;Thiele;Grete;Hausfrau, Parteifunktionärin;;;;KPD;;weiblich;11002316
1;Tichi;Hans;Fotograph, Bürgermeister;;;;WAV;;männlich;11002323
1;Tichi;Hans;Fotograph, Bürgermeister;;;;WAV;;männlich;11002323
1;Tichi;Hans;Fotograph, Bürgermeister;;;;WAV;;männlich;11002323
1;Tillmanns;Robert;Bundesminister f. besondere Aufgaben;Dr.;;;CDU/CSU;;männlich;11002327
1;Tobaben;Peter;Landwirt;;;;CDU/CSU;;männlich;11002332
1;Trischler;Josef;Dipl.-Landwirt, Dipl.-Ing.;Dr.;;;FDP;;männlich;11002343
1;Troppenz;Hermann;Verwaltungsdirektor;;;;SPD;;männlich;11002345
1;Veit;Hermann;Wirtschaftsminister u. stellvertr. Ministerpräsident;Dr.;;;SPD;;männlich;11002364
1;Vesper;Walter;Maurer;;;;KPD;;männlich;11002372
1;Vogel;Rudolf;Vortragender Legationsrat I i. W.;Dr.;;;CDU/CSU;;männlich;11002380
1;Volkholz;Ludwig;Revierförster;;;;FU;;männlich;11002390
1;Volkholz;Ludwig;Revierförster;;;;FU;;männlich;11002390
1;Vries;Axel;Jurist, Journalist;;de;;FDP;;männlich;11002398
1;Wacker;Oskar;Gastwirt, Landwirt, Geschäftsführer;;;;CDU/CSU;;männlich;11002400
1;Wacker;Oskar;Gastwirt, Landwirt, Geschäftsführer;;;;CDU/CSU;Buchen;männlich;11002400
1;Wackerzapp;Oskar;Jurist, Verwaltungsbeamter, Polizeipräsident i. R.;;;;CDU/CSU;;männlich;11002401
1;Wagner;Friedrich Wilhelm;Rechtsanwalt, Justizrat;;;;SPD;;männlich;11002405
1;Wagner;Friedrich Wilhelm;Rechtsanwalt, Justizrat;;;;SPD;Ludwigshafen;männlich;11002405
1;Wahl;Eduard;o. Universitätsprofessor;Dr.;;;CDU/CSU;;männlich;11002411
1;Wallner;Josef;Landwirt, Bürgermeister;;;;WAV;;männlich;11002416
1;Wallner;Josef;Landwirt, Bürgermeister;;;;WAV;;männlich;11002416
1;Wallner;Josef;Landwirt, Bürgermeister;;;;WAV;;männlich;11002416
1;Walter;Albert;Seemann;;;;DP;;männlich;11002420
1;Walter;Albert;Seemann;;;;DP;;männlich;11002420
1;Wartner;Johann;Landwirt;;;;FU;;männlich;11002432
1;Wartner;Johann;Landwirt;;;;FU;;männlich;11002432
1;Weber;Helene;Oberpostrat;Dr.;;;CDU/CSU;Aachen;weiblich;11002435
1;Weber;Helene;Oberpostrat;Dr.;;;CDU/CSU;Essen;weiblich;11002435
1;Weber;Karl;Rechtsanwalt, Justizrat;Dr.;;;CDU/CSU;Koblenz;männlich;11002437
1;Wehner;Herbert;Redakteur;;;;SPD;;männlich;11002444
1;Wehr;Philipp;Zimmermeister;;;;SPD;;männlich;11002445
1;Weickert;Stephan;Industrie- und Versicherungskaufmann;;;;WAV;;männlich;11002446
1;Weickert;Stephan;Industrie- und Versicherungskaufmann;;;;WAV;;männlich;11002446
1;Weinhold;August;Gewerkschaftssekretär;;;;SPD;;männlich;11002453
1;Weiß;Franz;Agrarwissenschaftler, Landwirtschaftsminister;Dr.;;;CDU/CSU;;männlich;11002460
1;Welke;Erwin;Redakteur;;;;SPD;;männlich;11002467
1;Wellhausen;Hans;Regierungsrat , Fabrikdirektor;Dr.;;;FDP;;männlich;11002468
1;Weltner;Ernst;Hauptlehrer;;;;SPD;;männlich;11002474
1;Weltner;Ernst;Hauptlehrer;;;;SPD;Rinteln;männlich;11002474
1;Wenzel;Fritz;Pfarrer , Dozent;Dr.;;;SPD;;männlich;11002480
1;Wessel;Helene;Fürsorgerin;;;;SPD;;weiblich;11002487
1;Wessel;Helene;Fürsorgerin;;;;SPD;;weiblich;11002487
1;Wessel;Helene;Fürsorgerin;;;;SPD;;weiblich;11002487
1;Wildermuth;Eberhard;Jurist, Bundesminister f. Wohnungsbau;;;;FDP;;männlich;11002510
1;Will;Rudolf;Versicherungsdirektor;Dr.;;;FDP;;männlich;11002514
1;Willenberg;Alex;Bergmann, Journalist;;;;FU;;männlich;11002517
1;Willenberg;Alex;Bergmann, Journalist;;;;FU;;männlich;11002517
1;Winkelheide;Bernhard;Verbandsvorsitzender;;;;CDU/CSU;;männlich;11002526
1;Winter;Ernst;Angestellter;;;;SPD;;männlich;11002527
1;Wirths;Carl;Bauunternehmer;;;;FDP;;männlich;11002530
1;Wittenburg;Otto;Landwirt, Landesminister;;;;DP;;männlich;11002537
1;Wittmann;Konrad;Pfarrer;;;;WAV;;männlich;11002541
1;Wittmann;Konrad;Pfarrer;;;;WAV;;männlich;11002541
1;Wittmann;Konrad;Pfarrer;;;;WAV;;männlich;11002541
1;Wittmann;Konrad;Pfarrer;;;;WAV;;männlich;11002541
1;Wolff;Jeanette;Verwaltungsangestellte;;;;SPD;;weiblich;11002556
1;Wolff;Jeanette;Verwaltungsangestellte;;;;SPD;Berlin;weiblich;11002556
1;Woltje;Ernst;Rechtsanwalt;Dr.;;;DP;;männlich;11002561
1;Wönner;Max;Schlosser, Gewerkschaftsangestellter;;;;SPD;;männlich;11002546
1;Wuermeling;Franz-Josef;Bundesminister;Dr.;;;CDU/CSU;;männlich;11002570
1;Zawadil;Walter;Studienrat;Dr.;;;FDP;;männlich;11002583
1;Zawadil;Walter;Studienrat;Dr.;;;FDP;;männlich;11002583
